year,district,institute_name,program,gender,enrolled,did,iid
2023,Sambalpur,Jagannath Vocational College,Fitter,Other,557.0,0012,0025
2023,Sambalpur,Jagannath Vocational College,Mechanic,Female,1921.0,0012,0025
2023,Sambalpur,Jagannath Vocational College,Mechanic,Male,82.0,0012,0025
2023,Sambalpur,Jagannath Vocational College,Welder,Female,795.0,0012,0025
2023,Sambalpur,Kalinga ITI,Data Entry,Female,0.0,0012,0026
2023,Sambalpur,Kalinga ITI,Data Entry,Other,0.0,0012,0026
2023,Sambalpur,Kalinga ITI,Fitter,Other,244.0,0012,0026
2023,Sambalpur,Kalinga ITI,Mechanic,Female,0.0,0012,0026
2023,Sambalpur,Kalinga ITI,Mechanic,Male,2501.0,0012,0026
2023,Sambalpur,Kalinga ITI,Welder,Female,219.0,0012,0026
2023,Sambalpur,Kalinga Skills Center,Data Entry,Male,0.0,0012,0027
2023,Sambalpur,Kalinga Skills Center,Electrician,Female,0.0,0012,0027
2023,Sambalpur,Kalinga Skills Center,Electrician,Other,272.0,0012,0027
2023,Sambalpur,Kalinga Skills Center,Mechanic,Other,0.0,0012,0027
2023,Sambalpur,Kalinga Skills Center,Welder,Other,2570.0,0012,0027
2023,Sambalpur,Kalinga Technical Institute,Electrician,Male,227.0,0012,0028
2023,Sambalpur,Kalinga Technical Institute,Electrician,Other,0.0,0012,0028
2023,Sambalpur,Kalinga Technical Institute,Fitter,Other,0.0,0012,0028
2023,Sambalpur,Kalinga Technical Institute,Mechanic,Female,66.0,0012,0028
2023,Sambalpur,Kalinga Technical Institute,Welder,Female,0.0,0012,0028
2023,Sambalpur,Kalinga Technical Institute,Welder,Male,1102.0,0012,0028
2023,Sambalpur,Kalinga Technical Institute,Welder,Other,0.0,0012,0028
2023,Sambalpur,Kalinga Training Institute,Data Entry,Female,1645.0,0012,0029
2023,Sambalpur,Kalinga Training Institute,Data Entry,Other,1381.0,0012,0029
2023,Sambalpur,Kalinga Training Institute,Electrician,Female,242.0,0012,0029
2023,Sambalpur,Kalinga Training Institute,Fitter,Male,0.0,0012,0029
2023,Sambalpur,Kalinga Training Institute,Mechanic,Female,0.0,0012,0029
2023,Sambalpur,Kalinga Training Institute,Mechanic,Male,0.0,0012,0029
2023,Sambalpur,Kalinga Vocational College,Data Entry,Other,1218.0,0012,0030
2023,Sambalpur,Kalinga Vocational College,Mechanic,Female,215.0,0012,0030
2023,Sambalpur,Kalinga Vocational College,Mechanic,Other,42.0,0012,0030
2023,Sambalpur,Kalinga Vocational College,Welder,Female,154.0,0012,0030
2023,Sambalpur,Kalinga Vocational College,Welder,Male,0.0,0012,0030
2023,Sambalpur,Konark ITI,Data Entry,Female,180.0,0012,0031
2023,Sambalpur,Konark ITI,Data Entry,Other,0.0,0012,0031
2023,Sambalpur,Konark ITI,Electrician,Other,0.0,0012,0031
2023,Sambalpur,Konark ITI,Fitter,Other,0.0,0012,0031
2023,Sambalpur,Konark ITI,Mechanic,Female,965.0,0012,0031
2023,Sambalpur,Konark ITI,Mechanic,Male,41.0,0012,0031
2023,Sambalpur,Konark Skills Center,Data Entry,Male,144.0,0012,0032
2023,Sambalpur,Konark Skills Center,Data Entry,Other,90.0,0012,0032
2023,Sambalpur,Konark Skills Center,Electrician,Male,1018.0,0012,0032
2023,Sambalpur,Konark Skills Center,Electrician,Other,535.0,0012,0032
2023,Sambalpur,Konark Skills Center,Fitter,Male,790.0,0012,0032
2023,Sambalpur,Konark Skills Center,Mechanic,Male,65.0,0012,0032
2023,Sambalpur,Konark Skills Center,Welder,Male,0.0,0012,0032
2023,Sambalpur,Konark Skills Center,Welder,Other,0.0,0012,0032
2023,Sambalpur,Konark Technical Institute,Data Entry,Other,0.0,0012,0033
2023,Sambalpur,Konark Technical Institute,Fitter,Male,1947.0,0012,0033
2023,Sambalpur,Konark Technical Institute,Mechanic,Other,1338.0,0012,0033
2023,Sambalpur,Konark Technical Institute,Welder,Female,2313.0,0012,0033
2023,Sambalpur,Konark Technical Institute,Welder,Other,0.0,0012,0033
2023,Sambalpur,Konark Training Institute,Data Entry,Male,0.0,0012,0034
2023,Sambalpur,Konark Training Institute,Electrician,Male,573.0,0012,0034
2023,Sambalpur,Konark Training Institute,Electrician,Other,0.0,0012,0034
2023,Sambalpur,Konark Training Institute,Fitter,Male,0.0,0012,0034
2023,Sambalpur,Konark Training Institute,Mechanic,Female,1087.0,0012,0034
2023,Sambalpur,Konark Training Institute,Mechanic,Male,2398.0,0012,0034
2023,Sambalpur,Konark Training Institute,Welder,Female,125.0,0012,0034
2023,Sambalpur,Konark Vocational College,Data Entry,Male,0.0,0012,0035
2023,Sambalpur,Konark Vocational College,Electrician,Male,0.0,0012,0035
2023,Sambalpur,Konark Vocational College,Fitter,Other,0.0,0012,0035
2023,Sambalpur,Konark Vocational College,Mechanic,Other,0.0,0012,0035
2023,Sambalpur,Konark Vocational College,Welder,Female,0.0,0012,0035
2023,Sambalpur,Konark Vocational College,Welder,Male,0.0,0012,0035
2023,Sambalpur,Nilachal ITI,Electrician,Other,0.0,0012,0036
2023,Sambalpur,Nilachal ITI,Fitter,Female,2660.0,0012,0036
2023,Sambalpur,Nilachal ITI,Fitter,Male,181.0,0012,0036
2023,Sambalpur,Nilachal ITI,Fitter,Other,144.0,0012,0036
2023,Sambalpur,Nilachal ITI,Mechanic,Other,1718.0,0012,0036
2023,Sambalpur,Nilachal ITI,Welder,Male,0.0,0012,0036
2023,Sambalpur,Nilachal Skills Center,Data Entry,Male,2547.0,0012,0037
2023,Sambalpur,Nilachal Skills Center,Electrician,Female,33.0,0012,0037
2023,Sambalpur,Nilachal Skills Center,Electrician,Male,0.0,0012,0037
2023,Sambalpur,Nilachal Skills Center,Fitter,Female,0.0,0012,0037
2023,Sambalpur,Nilachal Skills Center,Fitter,Male,0.0,0012,0037
2023,Sambalpur,Nilachal Skills Center,Fitter,Other,850.0,0012,0037
2023,Sambalpur,Nilachal Skills Center,Mechanic,Female,2628.0,0012,0037
2023,Sambalpur,Nilachal Skills Center,Mechanic,Other,0.0,0012,0037
2023,Sambalpur,Nilachal Skills Center,Welder,Female,123.0,0012,0037
2023,Sambalpur,Nilachal Skills Center,Welder,Male,68.0,0012,0037
2023,Sambalpur,Nilachal Skills Center,Welder,Other,4740.0,0012,0037
2023,Sambalpur,Nilachal Technical Institute,Data Entry,Male,0.0,0012,0038
2023,Sambalpur,Nilachal Technical Institute,Electrician,Female,38.0,0012,0038
2023,Sambalpur,Nilachal Technical Institute,Electrician,Male,0.0,0012,0038
2023,Sambalpur,Nilachal Technical Institute,Electrician,Other,0.0,0012,0038
2023,Sambalpur,Nilachal Training Institute,Electrician,Male,0.0,0012,0039
2023,Sambalpur,Nilachal Training Institute,Electrician,Other,176.0,0012,0039
2023,Sambalpur,Nilachal Training Institute,Mechanic,Male,67.0,0012,0039
2023,Sambalpur,Nilachal Training Institute,Welder,Male,0.0,0012,0039
2023,Sambalpur,Nilachal Training Institute,Welder,Other,276.0,0012,0039
2023,Sambalpur,Nilachal Vocational College,Data Entry,Male,557.0,0012,0040
2023,Sambalpur,Nilachal Vocational College,Electrician,Male,119.0,0012,0040
2023,Sambalpur,Nilachal Vocational College,Electrician,Other,1785.0,0012,0040
2023,Sambalpur,Nilachal Vocational College,Fitter,Female,2381.0,0012,0040
2023,Sambalpur,Nilachal Vocational College,Fitter,Male,0.0,0012,0040
2023,Sambalpur,Nilachal Vocational College,Welder,Female,868.0,0012,0040
2023,Sambalpur,Odisha ITI,Data Entry,Female,0.0,0012,0041
2023,Sambalpur,Odisha ITI,Data Entry,Male,387.0,0012,0041
2023,Sambalpur,Odisha ITI,Electrician,Other,0.0,0012,0041
2023,Sambalpur,Odisha ITI,Fitter,Female,2699.0,0012,0041
2023,Sambalpur,Odisha ITI,Fitter,Other,227.0,0012,0041
2023,Sambalpur,Odisha ITI,Mechanic,Other,2064.0,0012,0041
2023,Sambalpur,Odisha Skills Center,Electrician,Female,29.0,0012,0042
2023,Sambalpur,Odisha Skills Center,Fitter,Female,120.0,0012,0042
2023,Sambalpur,Odisha Skills Center,Mechanic,Female,0.0,0012,0042
2023,Sambalpur,Odisha Skills Center,Mechanic,Male,1526.0,0012,0042
2023,Sambalpur,Odisha Skills Center,Welder,Other,0.0,0012,0042
2023,Sambalpur,Odisha Technical Institute,Data Entry,Male,0.0,0012,0043
2023,Sambalpur,Odisha Technical Institute,Electrician,Male,0.0,0012,0043
2023,Sambalpur,Odisha Technical Institute,Electrician,Other,66.0,0012,0043
2023,Sambalpur,Odisha Technical Institute,Mechanic,Female,223.0,0012,0043
2023,Sambalpur,Odisha Technical Institute,Welder,Female,0.0,0012,0043
2023,Sambalpur,Odisha Training Institute,Data Entry,Male,293.0,0012,0044
2023,Sambalpur,Odisha Training Institute,Electrician,Other,87.0,0012,0044
2023,Sambalpur,Odisha Training Institute,Mechanic,Female,199.0,0012,0044
2023,Sambalpur,Odisha Training Institute,Mechanic,Male,1554.0,0012,0044
2023,Sambalpur,Odisha Training Institute,Welder,Male,2994.0,0012,0044
2023,Sambalpur,Odisha Vocational College,Data Entry,Other,2796.0,0012,0045
2023,Sambalpur,Odisha Vocational College,Fitter,Male,144.0,0012,0045
2023,Sambalpur,Odisha Vocational College,Mechanic,Female,240.0,0012,0045
2023,Sambalpur,Utkal ITI,Data Entry,Female,0.0,0012,0046
2023,Sambalpur,Utkal ITI,Data Entry,Other,0.0,0012,0046
2023,Sambalpur,Utkal ITI,Electrician,Male,0.0,0012,0046
2023,Sambalpur,Utkal ITI,Electrician,Other,43.0,0012,0046
2023,Sambalpur,Utkal ITI,Fitter,Other,0.0,0012,0046
2023,Sambalpur,Utkal ITI,Mechanic,Female,0.0,0012,0046
2023,Sambalpur,Utkal ITI,Welder,Female,0.0,0012,0046
2023,Sambalpur,Utkal Skills Center,Data Entry,Male,2544.0,0012,0047
2023,Sambalpur,Utkal Skills Center,Data Entry,Other,63.0,0012,0047
2023,Sambalpur,Utkal Skills Center,Electrician,Female,0.0,0012,0047
2023,Sambalpur,Utkal Skills Center,Electrician,Other,0.0,0012,0047
2023,Sambalpur,Utkal Skills Center,Fitter,Other,937.0,0012,0047
2023,Sambalpur,Utkal Skills Center,Mechanic,Male,807.0,0012,0047
2023,Sambalpur,Utkal Technical Institute,Data Entry,Male,2413.0,0012,0048
2023,Sambalpur,Utkal Technical Institute,Data Entry,Other,1959.0,0012,0048
2023,Sambalpur,Utkal Technical Institute,Electrician,Female,0.0,0012,0048
2023,Sambalpur,Utkal Technical Institute,Electrician,Male,134.0,0012,0048
2023,Sambalpur,Utkal Technical Institute,Electrician,Other,1470.0,0012,0048
2023,Sambalpur,Utkal Technical Institute,Fitter,Female,1671.0,0012,0048
2023,Sambalpur,Utkal Technical Institute,Fitter,Male,0.0,0012,0048
2023,Sambalpur,Utkal Technical Institute,Mechanic,Male,0.0,0012,0048
2023,Sambalpur,Utkal Technical Institute,Mechanic,Other,2180.0,0012,0048
2023,Sambalpur,Utkal Training Institute,Data Entry,Female,2522.0,0012,0049
2023,Sambalpur,Utkal Training Institute,Data Entry,Male,1463.0,0012,0049
2023,Sambalpur,Utkal Training Institute,Fitter,Female,1175.0,0012,0049
2023,Sambalpur,Utkal Training Institute,Fitter,Male,0.0,0012,0049
2023,Sambalpur,Utkal Training Institute,Welder,Female,247.0,0012,0049
2023,Sambalpur,Utkal Training Institute,Welder,Male,0.0,0012,0049
2023,Sambalpur,Utkal Vocational College,Data Entry,Female,50.0,0012,0050
2023,Sambalpur,Utkal Vocational College,Data Entry,Male,1893.0,0012,0050
2023,Sambalpur,Utkal Vocational College,Electrician,Other,0.0,0012,0050
2023,Sambalpur,Utkal Vocational College,Fitter,Other,0.0,0012,0050
2023,Sambalpur,Utkal Vocational College,Mechanic,Female,0.0,0012,0050
2023,Sambalpur,Utkal Vocational College,Mechanic,Male,0.0,0012,0050
2023,Sambalpur,Utkal Vocational College,Mechanic,Other,148.0,0012,0050
2024,Bhubaneswar,Barabati ITI,Data Entry,Male,0.0,0031,0001
2024,Bhubaneswar,Barabati ITI,Electrician,Other,221.0,0031,0001
2024,Bhubaneswar,Barabati ITI,Fitter,Male,80.0,0031,0001
2024,Bhubaneswar,Barabati ITI,Mechanic,Female,289.0,0031,0001
2024,Bhubaneswar,Barabati ITI,Welder,Female,50.0,0031,0001
2024,Bhubaneswar,Barabati ITI,Welder,Male,0.0,0031,0001
2024,Bhubaneswar,Barabati ITI,Welder,Other,0.0,0031,0001
2024,Bhubaneswar,Barabati Skills Center,Data Entry,Female,0.0,0031,0002
2024,Bhubaneswar,Barabati Skills Center,Data Entry,Male,0.0,0031,0002
2024,Bhubaneswar,Barabati Skills Center,Data Entry,Other,2311.0,0031,0002
2024,Bhubaneswar,Barabati Skills Center,Electrician,Other,0.0,0031,0002
2024,Bhubaneswar,Barabati Skills Center,Fitter,Male,0.0,0031,0002
2024,Bhubaneswar,Barabati Skills Center,Mechanic,Female,2114.0,0031,0002
2024,Bhubaneswar,Barabati Skills Center,Welder,Male,78.0,0031,0002
2024,Bhubaneswar,Barabati Technical Institute,Data Entry,Female,221.0,0031,0003
2024,Bhubaneswar,Barabati Technical Institute,Data Entry,Male,562.0,0031,0003
2024,Bhubaneswar,Barabati Technical Institute,Data Entry,Other,148.0,0031,0003
2024,Bhubaneswar,Barabati Technical Institute,Electrician,Male,2297.0,0031,0003
2024,Bhubaneswar,Barabati Technical Institute,Fitter,Other,43.0,0031,0003
2024,Bhubaneswar,Barabati Technical Institute,Mechanic,Male,260.0,0031,0003
2024,Bhubaneswar,Barabati Technical Institute,Mechanic,Other,0.0,0031,0003
2024,Bhubaneswar,Barabati Technical Institute,Welder,Male,297.0,0031,0003
2024,Bhubaneswar,Barabati Technical Institute,Welder,Other,2814.0,0031,0003
2024,Bhubaneswar,Barabati Training Institute,Data Entry,Male,1300.0,0031,0004
2024,Bhubaneswar,Barabati Training Institute,Electrician,Female,0.0,0031,0004
2024,Bhubaneswar,Barabati Training Institute,Fitter,Female,752.0,0031,0004
2024,Bhubaneswar,Barabati Training Institute,Fitter,Other,0.0,0031,0004
2024,Bhubaneswar,Barabati Training Institute,Mechanic,Female,400.0,0031,0004
2024,Bhubaneswar,Barabati Training Institute,Mechanic,Male,0.0,0031,0004
2024,Bhubaneswar,Barabati Training Institute,Mechanic,Other,0.0,0031,0004
2024,Bhubaneswar,Barabati Vocational College,Data Entry,Female,161.0,0031,0005
2024,Bhubaneswar,Barabati Vocational College,Data Entry,Other,0.0,0031,0005
2024,Bhubaneswar,Barabati Vocational College,Electrician,Female,296.0,0031,0005
2024,Bhubaneswar,Barabati Vocational College,Mechanic,Other,1516.0,0031,0005
2024,Bhubaneswar,Barabati Vocational College,Welder,Female,1632.0,0031,0005
2024,Bhubaneswar,Bhubaneshwar ITI,Electrician,Male,1078.0,0031,0006
2024,Bhubaneswar,Bhubaneshwar ITI,Fitter,Other,0.0,0031,0006
2024,Bhubaneswar,Bhubaneshwar ITI,Mechanic,Female,0.0,0031,0006
2024,Bhubaneswar,Bhubaneshwar ITI,Welder,Female,2825.0,0031,0006
2024,Bhubaneswar,Bhubaneshwar ITI,Welder,Male,0.0,0031,0006
2024,Bhubaneswar,Bhubaneshwar ITI,Welder,Other,4314.0,0031,0006
2024,Bhubaneswar,Bhubaneshwar Skills Center,Electrician,Female,1605.0,0031,0007
2024,Bhubaneswar,Bhubaneshwar Skills Center,Electrician,Male,0.0,0031,0007
2024,Bhubaneswar,Bhubaneshwar Skills Center,Fitter,Female,0.0,0031,0007
2024,Bhubaneswar,Bhubaneshwar Skills Center,Fitter,Other,0.0,0031,0007
2024,Bhubaneswar,Bhubaneshwar Skills Center,Mechanic,Female,2970.0,0031,0007
2024,Bhubaneswar,Bhubaneshwar Skills Center,Mechanic,Male,1373.0,0031,0007
2024,Bhubaneswar,Bhubaneshwar Skills Center,Welder,Male,127.0,0031,0007
2024,Bhubaneswar,Bhubaneshwar Skills Center,Welder,Other,1510.0,0031,0007
2024,Bhubaneswar,Bhubaneshwar Technical Institute,Data Entry,Female,1426.0,0031,0008
2024,Bhubaneswar,Bhubaneshwar Technical Institute,Electrician,Other,0.0,0031,0008
2024,Bhubaneswar,Bhubaneshwar Technical Institute,Fitter,Male,0.0,0031,0008
2024,Bhubaneswar,Bhubaneshwar Technical Institute,Welder,Other,2808.0,0031,0008
2024,Bhubaneswar,Bhubaneshwar Training Institute,Electrician,Female,1810.0,0031,0009
2024,Bhubaneswar,Bhubaneshwar Training Institute,Electrician,Male,123.0,0031,0009
2024,Bhubaneswar,Bhubaneshwar Training Institute,Fitter,Female,0.0,0031,0009
2024,Bhubaneswar,Bhubaneshwar Training Institute,Fitter,Male,2235.0,0031,0009
2024,Bhubaneswar,Bhubaneshwar Training Institute,Mechanic,Female,0.0,0031,0009
2024,Bhubaneswar,Bhubaneshwar Training Institute,Mechanic,Male,74.0,0031,0009
2024,Bhubaneswar,Bhubaneshwar Training Institute,Welder,Male,2056.0,0031,0009
2024,Bhubaneswar,Bhubaneshwar Vocational College,Fitter,Male,0.0,0031,0010
2024,Bhubaneswar,Bhubaneshwar Vocational College,Fitter,Other,2018.0,0031,0010
2024,Bhubaneswar,Bhubaneshwar Vocational College,Mechanic,Female,0.0,0031,0010
2024,Bhubaneswar,Bhubaneshwar Vocational College,Mechanic,Male,0.0,0031,0010
2024,Bhubaneswar,Bhubaneshwar Vocational College,Mechanic,Other,1953.0,0031,0010
2024,Bhubaneswar,Bhubaneshwar Vocational College,Welder,Male,0.0,0031,0010
2024,Bhubaneswar,Chilika ITI,Data Entry,Female,12.0,0031,0011
2024,Bhubaneswar,Chilika ITI,Electrician,Male,0.0,0031,0011
2024,Bhubaneswar,Chilika ITI,Electrician,Other,1431.0,0031,0011
2024,Bhubaneswar,Chilika ITI,Welder,Female,75.0,0031,0011
2024,Bhubaneswar,Chilika Skills Center,Data Entry,Female,0.0,0031,0012
2024,Bhubaneswar,Chilika Skills Center,Fitter,Female,0.0,0031,0012
2024,Bhubaneswar,Chilika Skills Center,Fitter,Male,2965.0,0031,0012
2024,Bhubaneswar,Chilika Skills Center,Fitter,Other,1685.0,0031,0012
2024,Bhubaneswar,Chilika Skills Center,Mechanic,Male,1735.0,0031,0012
2024,Bhubaneswar,Chilika Skills Center,Welder,Other,186.0,0031,0012
2024,Bhubaneswar,Chilika Technical Institute,Electrician,Female,108.0,0031,0013
2024,Bhubaneswar,Chilika Technical Institute,Mechanic,Male,245.0,0031,0013
2024,Bhubaneswar,Chilika Technical Institute,Welder,Male,0.0,0031,0013
2024,Bhubaneswar,Chilika Technical Institute,Welder,Other,281.0,0031,0013
2024,Bhubaneswar,Chilika Training Institute,Data Entry,Other,266.0,0031,0014
2024,Bhubaneswar,Chilika Training Institute,Electrician,Female,0.0,0031,0014
2024,Bhubaneswar,Chilika Training Institute,Electrician,Male,0.0,0031,0014
2024,Bhubaneswar,Chilika Training Institute,Electrician,Other,59.0,0031,0014
2024,Bhubaneswar,Chilika Training Institute,Fitter,Female,0.0,0031,0014
2024,Bhubaneswar,Chilika Training Institute,Fitter,Male,147.0,0031,0014
2024,Bhubaneswar,Chilika Training Institute,Mechanic,Female,86.0,0031,0014
2024,Bhubaneswar,Chilika Training Institute,Mechanic,Male,47.0,0031,0014
2024,Bhubaneswar,Chilika Training Institute,Mechanic,Other,1561.0,0031,0014
2024,Bhubaneswar,Chilika Training Institute,Welder,Female,0.0,0031,0014
2024,Bhubaneswar,Chilika Training Institute,Welder,Male,871.0,0031,0014
2024,Bhubaneswar,Chilika Vocational College,Data Entry,Male,0.0,0031,0015
2024,Bhubaneswar,Chilika Vocational College,Fitter,Female,0.0,0031,0015
2024,Bhubaneswar,Chilika Vocational College,Fitter,Male,0.0,0031,0015
2024,Bhubaneswar,Chilika Vocational College,Mechanic,Male,2679.0,0031,0015
2024,Bhubaneswar,Chilika Vocational College,Mechanic,Other,1922.0,0031,0015
2024,Bhubaneswar,Chilika Vocational College,Welder,Other,545.0,0031,0015
2024,Bhubaneswar,Cuttack ITI,Data Entry,Male,0.0,0031,0016
2024,Bhubaneswar,Cuttack ITI,Data Entry,Other,147.0,0031,0016
2024,Bhubaneswar,Cuttack ITI,Electrician,Male,4178.0,0031,0016
2024,Bhubaneswar,Cuttack ITI,Mechanic,Other,148.0,0031,0016
2024,Bhubaneswar,Cuttack ITI,Welder,Female,2469.0,0031,0016
2024,Bhubaneswar,Cuttack ITI,Welder,Male,165.0,0031,0016
2024,Bhubaneswar,Cuttack Skills Center,Data Entry,Male,13.0,0031,0017
2024,Bhubaneswar,Cuttack Skills Center,Electrician,Female,228.0,0031,0017
2024,Bhubaneswar,Cuttack Skills Center,Electrician,Male,787.0,0031,0017
2024,Bhubaneswar,Cuttack Skills Center,Fitter,Male,809.0,0031,0017
2024,Bhubaneswar,Cuttack Skills Center,Fitter,Other,298.0,0031,0017
2024,Bhubaneswar,Cuttack Skills Center,Mechanic,Male,0.0,0031,0017
2024,Bhubaneswar,Cuttack Skills Center,Welder,Other,2134.0,0031,0017
2024,Bhubaneswar,Cuttack Technical Institute,Data Entry,Female,2959.0,0031,0018
2024,Bhubaneswar,Cuttack Technical Institute,Data Entry,Male,149.0,0031,0018
2024,Bhubaneswar,Cuttack Technical Institute,Mechanic,Female,0.0,0031,0018
2024,Bhubaneswar,Cuttack Technical Institute,Mechanic,Other,0.0,0031,0018
2024,Bhubaneswar,Cuttack Training Institute,Data Entry,Male,828.0,0031,0019
2024,Bhubaneswar,Cuttack Training Institute,Fitter,Other,2615.0,0031,0019
2024,Bhubaneswar,Cuttack Training Institute,Mechanic,Female,0.0,0031,0019
2024,Bhubaneswar,Cuttack Training Institute,Mechanic,Male,249.0,0031,0019
2024,Bhubaneswar,Cuttack Training Institute,Welder,Female,2210.0,0031,0019
2024,Bhubaneswar,Cuttack Vocational College,Data Entry,Female,2939.0,0031,0020
2024,Bhubaneswar,Cuttack Vocational College,Electrician,Male,270.0,0031,0020
2024,Bhubaneswar,Cuttack Vocational College,Fitter,Female,269.0,0031,0020
2024,Bhubaneswar,Cuttack Vocational College,Mechanic,Female,1253.0,0031,0020
2024,Bhubaneswar,Cuttack Vocational College,Mechanic,Other,2976.0,0031,0020
2024,Bhubaneswar,Cuttack Vocational College,Welder,Female,0.0,0031,0020
2024,Bhubaneswar,Cuttack Vocational College,Welder,Male,1066.0,0031,0020
2024,Bhubaneswar,Jagannath ITI,Data Entry,Female,0.0,0031,0021
2024,Bhubaneswar,Jagannath ITI,Data Entry,Male,951.0,0031,0021
2024,Bhubaneswar,Jagannath ITI,Electrician,Male,0.0,0031,0021
2024,Bhubaneswar,Jagannath ITI,Welder,Female,1551.0,0031,0021
2024,Bhubaneswar,Jagannath Skills Center,Electrician,Female,0.0,0031,0022
2024,Bhubaneswar,Jagannath Skills Center,Fitter,Female,84.0,0031,0022
2024,Bhubaneswar,Jagannath Skills Center,Mechanic,Male,99.0,0031,0022
2024,Bhubaneswar,Jagannath Skills Center,Welder,Female,1043.0,0031,0022
2024,Bhubaneswar,Jagannath Skills Center,Welder,Male,151.0,0031,0022
2024,Bhubaneswar,Jagannath Technical Institute,Data Entry,Female,0.0,0031,0023
2024,Bhubaneswar,Jagannath Technical Institute,Data Entry,Male,0.0,0031,0023
2024,Bhubaneswar,Jagannath Technical Institute,Data Entry,Other,1303.0,0031,0023
2024,Bhubaneswar,Jagannath Technical Institute,Fitter,Female,293.0,0031,0023
2024,Bhubaneswar,Jagannath Technical Institute,Fitter,Male,194.0,0031,0023
2024,Bhubaneswar,Jagannath Technical Institute,Mechanic,Male,3081.0,0031,0023
2024,Bhubaneswar,Jagannath Technical Institute,Mechanic,Other,1172.0,0031,0023
2024,Bhubaneswar,Jagannath Technical Institute,Welder,Male,3094.0,0031,0023
2024,Bhubaneswar,Jagannath Technical Institute,Welder,Other,54.0,0031,0023
2024,Bhubaneswar,Jagannath Training Institute,Electrician,Male,0.0,0031,0024
2024,Bhubaneswar,Jagannath Training Institute,Electrician,Other,0.0,0031,0024
2024,Bhubaneswar,Jagannath Training Institute,Fitter,Other,0.0,0031,0024
2024,Bhubaneswar,Jagannath Training Institute,Mechanic,Female,290.0,0031,0024
2024,Bhubaneswar,Jagannath Training Institute,Welder,Male,0.0,0031,0024
2024,Bhubaneswar,Jagannath Training Institute,Welder,Other,0.0,0031,0024
2024,Bhubaneswar,Jagannath Vocational College,Electrician,Female,941.0,0031,0025
2024,Bhubaneswar,Jagannath Vocational College,Electrician,Other,0.0,0031,0025
2024,Bhubaneswar,Jagannath Vocational College,Fitter,Female,138.0,0031,0025
2024,Bhubaneswar,Jagannath Vocational College,Fitter,Male,0.0,0031,0025
2024,Bhubaneswar,Jagannath Vocational College,Mechanic,Female,0.0,0031,0025
2024,Bhubaneswar,Jagannath Vocational College,Mechanic,Male,2526.0,0031,0025
2024,Bhubaneswar,Jagannath Vocational College,Mechanic,Other,199.0,0031,0025
2024,Bhubaneswar,Jagannath Vocational College,Welder,Female,0.0,0031,0025
2024,Bhubaneswar,Jagannath Vocational College,Welder,Other,176.0,0031,0025
2024,Bhubaneswar,Kalinga ITI,Data Entry,Female,0.0,0031,0026
2024,Bhubaneswar,Kalinga ITI,Data Entry,Male,2709.0,0031,0026
2024,Bhubaneswar,Kalinga ITI,Data Entry,Other,771.0,0031,0026
2024,Bhubaneswar,Kalinga ITI,Mechanic,Female,574.0,0031,0026
2024,Bhubaneswar,Kalinga ITI,Mechanic,Other,0.0,0031,0026
2024,Bhubaneswar,Kalinga Skills Center,Data Entry,Other,245.0,0031,0027
2024,Bhubaneswar,Kalinga Skills Center,Electrician,Female,109.0,0031,0027
2024,Bhubaneswar,Kalinga Skills Center,Electrician,Male,294.0,0031,0027
2024,Bhubaneswar,Kalinga Skills Center,Fitter,Other,0.0,0031,0027
2024,Bhubaneswar,Kalinga Skills Center,Mechanic,Female,2472.0,0031,0027
2024,Bhubaneswar,Kalinga Skills Center,Mechanic,Male,0.0,0031,0027
2024,Bhubaneswar,Kalinga Skills Center,Mechanic,Other,234.0,0031,0027
2024,Bhubaneswar,Kalinga Skills Center,Welder,Male,1347.0,0031,0027
2024,Bhubaneswar,Kalinga Technical Institute,Data Entry,Male,20.0,0031,0028
2024,Bhubaneswar,Kalinga Technical Institute,Fitter,Male,81.0,0031,0028
2024,Bhubaneswar,Kalinga Technical Institute,Mechanic,Female,119.0,0031,0028
2024,Bhubaneswar,Kalinga Training Institute,Data Entry,Female,143.0,0031,0029
2024,Bhubaneswar,Kalinga Training Institute,Electrician,Female,0.0,0031,0029
2024,Bhubaneswar,Kalinga Training Institute,Electrician,Other,2061.0,0031,0029
2024,Bhubaneswar,Kalinga Training Institute,Fitter,Other,0.0,0031,0029
2024,Bhubaneswar,Kalinga Training Institute,Welder,Female,2615.0,0031,0029
2024,Bhubaneswar,Kalinga Training Institute,Welder,Other,0.0,0031,0029
2024,Bhubaneswar,Kalinga Vocational College,Data Entry,Female,199.0,0031,0030
2024,Bhubaneswar,Kalinga Vocational College,Data Entry,Male,216.0,0031,0030
2024,Bhubaneswar,Kalinga Vocational College,Electrician,Female,1779.0,0031,0030
2024,Bhubaneswar,Kalinga Vocational College,Electrician,Other,3378.0,0031,0030
2024,Bhubaneswar,Kalinga Vocational College,Fitter,Male,0.0,0031,0030
2024,Bhubaneswar,Kalinga Vocational College,Mechanic,Male,94.0,0031,0030
2024,Bhubaneswar,Kalinga Vocational College,Welder,Female,2457.0,0031,0030
2024,Bhubaneswar,Kalinga Vocational College,Welder,Male,2032.0,0031,0030
2024,Bhubaneswar,Kalinga Vocational College,Welder,Other,0.0,0031,0030
2024,Bhubaneswar,Konark ITI,Data Entry,Female,223.0,0031,0031
